created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2019-11-11 01:52:49 -02,14369,30.32000,67.61426,101080.98437,,,,
2019-11-11 01:53:09 -02,14370,30.32000,67.68359,101081.15625,,,,
2019-11-11 01:53:30 -02,14371,30.32000,67.67187,101077.03906,,,,
2019-11-11 01:53:51 -02,14372,30.32000,67.56836,101079.11719,,,,
2019-11-11 01:54:12 -02,14373,30.32000,67.64941,101077.67187,,,,
2019-11-11 01:54:32 -02,14374,30.32000,67.63770,101079.03125,,,,
2019-11-11 01:54:53 -02,14375,30.32000,67.62598,101079.53906,,,,
2019-11-11 01:55:14 -02,14376,30.32000,67.66016,101077.41406,,,,
2019-11-11 01:55:34 -02,14377,30.32000,67.78711,101079.62500,,,,
2019-11-11 01:55:55 -02,14378,30.32000,67.78711,101076.90625,,,,
2019-11-11 01:56:16 -02,14379,30.32000,67.77539,101079.45312,,,,
2019-11-11 01:56:36 -02,14380,30.31000,67.80859,101079.54688,,,,
2019-11-11 01:56:57 -02,14381,30.31000,67.75195,101075.54688,,,,
2019-11-11 01:57:18 -02,14382,30.31000,67.76270,101073.67969,,,,
2019-11-11 01:57:38 -02,14383,30.32000,67.59180,101075.37500,,,,
2019-11-11 01:57:59 -02,14384,30.32000,67.61426,101076.39063,,,,
2019-11-11 01:58:20 -02,14385,30.32000,67.63770,101076.14062,,,,
2019-11-11 01:58:40 -02,14386,30.32000,67.63770,101077.58594,,,,
2019-11-11 01:59:01 -02,14387,30.31000,67.67090,101071.89062,,,,
2019-11-11 01:59:22 -02,14388,30.32000,67.69531,101072.65625,,,,
2019-11-11 01:59:43 -02,14389,30.31000,67.68262,101073.00000,,,,
2019-11-11 02:00:03 -02,14390,30.31000,67.63672,101073.07812,,,,
2019-11-11 02:00:24 -02,14391,30.31000,67.56738,101067.31250,,,,
2019-11-11 02:00:45 -02,14392,30.31000,67.68262,101070.03125,,,,
2019-11-11 02:01:05 -02,14393,30.31000,67.61328,101070.19531,,,,
2019-11-11 02:01:26 -02,14394,30.31000,67.62305,101072.49219,,,,
2019-11-11 02:01:47 -02,14395,30.31000,67.74023,101072.75000,,,,
2019-11-11 02:02:07 -02,14396,30.31000,67.71680,101069.34375,,,,
2019-11-11 02:02:28 -02,14397,30.30000,67.63477,101069.68750,,,,
2019-11-11 02:02:49 -02,14398,30.31000,67.71582,101074.02344,,,,
2019-11-11 02:03:09 -02,14399,30.31000,67.75195,101075.12500,,,,
2019-11-11 02:03:30 -02,14400,30.31000,67.68262,101071.21875,,,,
2019-11-11 02:03:51 -02,14401,30.31000,67.60059,101071.13281,,,,
2019-11-11 02:04:11 -02,14402,30.30000,67.62305,101076.14844,,,,
2019-11-11 02:04:32 -02,14403,30.30000,67.69238,101072.23437,,,,
2019-11-11 02:04:53 -02,14404,30.29000,67.68066,101073.68750,,,,
2019-11-11 02:05:13 -02,14405,30.30000,67.68066,101074.10937,,,,
2019-11-11 02:05:34 -02,14406,30.30000,67.69238,101071.81250,,,,
2019-11-11 02:05:55 -02,14407,30.29000,67.54297,101073.85937,,,,
2019-11-11 02:06:15 -02,14408,30.29000,67.60059,101075.73437,,,,
2019-11-11 02:06:36 -02,14409,30.29000,67.63379,101076.66406,,,,
2019-11-11 02:06:57 -02,14410,30.29000,67.61035,101072.25000,,,,
2019-11-11 02:07:18 -02,14411,30.29000,67.62207,101070.89062,,,,
2019-11-11 02:07:38 -02,14412,30.29000,67.69141,101072.75781,,,,
2019-11-11 02:07:59 -02,14413,30.29000,67.63379,101072.92969,,,,
2019-11-11 02:08:20 -02,14414,30.28000,67.58594,101069.48437,,,,
2019-11-11 02:08:40 -02,14415,30.29000,67.58789,101070.04687,,,,
2019-11-11 02:09:01 -02,14416,30.29000,67.71387,101070.21094,,,,
2019-11-11 02:09:22 -02,14417,30.28000,67.67773,101066.17187,,,,
2019-11-11 02:09:42 -02,14418,30.29000,67.67969,101068.93750,,,,
2019-11-11 02:10:03 -02,14419,30.29000,67.77148,101065.28125,,,,
2019-11-11 02:10:24 -02,14420,30.30000,67.79590,101063.92187,,,,
2019-11-11 02:10:45 -02,14421,30.29000,67.86426,101059.32813,,,,
2019-11-11 02:11:05 -02,14422,30.29000,67.89941,101065.70312,,,,
2019-11-11 02:11:26 -02,14423,30.29000,67.88867,101061.79687,,,,
2019-11-11 02:11:46 -02,14424,30.29000,67.87500,101063.15625,,,,
2019-11-11 02:12:07 -02,14425,30.29000,67.92188,101062.81250,,,,
2019-11-11 02:12:28 -02,14426,30.29000,67.98047,101064.17187,,,,
2019-11-11 02:12:49 -02,14427,30.29000,67.87500,101061.20312,,,,
2019-11-11 02:13:09 -02,14428,30.29000,67.79492,101056.10938,,,,
2019-11-11 02:13:30 -02,14429,30.29000,67.88672,101058.23437,,,,
2019-11-11 02:13:51 -02,14430,30.29000,67.91016,101059.32813,,,,
2019-11-11 02:14:11 -02,14431,30.29000,67.94434,101055.84375,,,,
2019-11-11 02:14:32 -02,14432,30.28000,67.98926,101055.88281,,,,
2019-11-11 02:14:53 -02,14433,30.28000,67.95508,101057.41406,,,,
2019-11-11 02:15:14 -02,14434,30.28000,67.96582,101054.78125,,,,
2019-11-11 02:15:34 -02,14435,30.28000,67.90820,101054.18750,,,,
2019-11-11 02:15:55 -02,14436,30.28000,67.97754,101053.17188,,,,
2019-11-11 02:16:16 -02,14437,30.28000,67.98926,101048.40625,,,,
2019-11-11 02:16:36 -02,14438,30.28000,68.01270,101048.07031,,,,
2019-11-11 02:16:57 -02,14439,30.28000,68.05859,101050.02344,,,,
2019-11-11 02:17:18 -02,14440,30.28000,68.03516,101050.78906,,,,
2019-11-11 02:17:38 -02,14441,30.28000,68.04688,101049.85937,,,,
2019-11-11 02:17:59 -02,14442,30.28000,68.04688,101047.81250,,,,
2019-11-11 02:18:20 -02,14443,30.27000,68.10449,101049.09375,,,,
2019-11-11 02:18:41 -02,14444,30.27000,68.05664,101049.68750,,,,
2019-11-11 02:19:01 -02,14445,30.27000,68.02246,101048.42187,,,,
2019-11-11 02:19:22 -02,14446,30.27000,68.16211,101049.94531,,,,
2019-11-11 02:19:43 -02,14447,30.28000,68.05859,101047.98437,,,,
2019-11-11 02:20:03 -02,14448,30.27000,68.11621,101049.26562,,,,
2019-11-11 02:20:24 -02,14449,30.28000,68.09277,101052.06250,,,,
2019-11-11 02:20:45 -02,14450,30.27000,68.02246,101049.00781,,,,
2019-11-11 02:21:06 -02,14451,30.27000,68.12598,101048.16406,,,,
2019-11-11 02:21:26 -02,14452,30.27000,68.11621,101050.79688,,,,
2019-11-11 02:21:47 -02,14453,30.27000,68.05859,101050.62500,,,,
2019-11-11 02:22:08 -02,14454,30.27000,68.19531,101049.85937,,,,
2019-11-11 02:22:28 -02,14455,30.27000,68.21875,101048.32812,,,,
2019-11-11 02:22:49 -02,14456,30.27000,68.12598,101050.71094,,,,
2019-11-11 02:23:10 -02,14457,30.26000,68.03223,101050.46094,,,,
2019-11-11 02:23:30 -02,14458,30.27000,68.06836,101046.89062,,,,
2019-11-11 02:23:51 -02,14459,30.27000,68.03418,101049.26562,,,,
2019-11-11 02:24:12 -02,14460,30.27000,68.04590,101050.45312,,,,
2019-11-11 02:24:32 -02,14461,30.27000,68.09180,101049.43750,,,,
2019-11-11 02:24:53 -02,14462,30.26000,68.04395,101046.71875,,,,
2019-11-11 02:25:14 -02,14463,30.26000,68.03125,101048.25000,,,,
2019-11-11 02:25:35 -02,14464,30.26000,67.99707,101043.83594,,,,
2019-11-11 02:25:55 -02,14465,30.26000,68.11328,101045.95312,,,,
2019-11-11 02:26:16 -02,14466,30.26000,68.01953,101047.91406,,,,
2019-11-11 02:26:37 -02,14467,30.26000,67.97363,101051.48438,,,,
2019-11-11 02:26:57 -02,14468,30.25000,68.03125,101047.57813,,,,
2019-11-11 02:27:18 -02,14469,30.26000,67.95020,101051.23437,,,,
2019-11-11 02:27:39 -02,14470,30.26000,67.90430,101052.50000,,,,
2019-11-11 02:27:59 -02,14471,30.25000,67.98535,101052.84375,,,,
2019-11-11 02:28:20 -02,14472,30.25000,68.12305,101051.14063,,,,
2019-11-11 02:28:41 -02,14473,30.25000,68.12305,101047.23437,,,,
2019-11-11 02:29:01 -02,14474,30.26000,68.04395,101048.84375,,,,
2019-11-11 02:29:22 -02,14475,30.26000,67.98535,101047.57813,,,,
2019-11-11 02:29:43 -02,14476,30.26000,67.96191,101049.44531,,,,
2019-11-11 02:30:03 -02,14477,30.26000,68.08887,101049.35937,,,,
2019-11-11 02:30:24 -02,14478,30.26000,68.08887,101049.44531,,,,
2019-11-11 02:30:45 -02,14479,30.25000,68.12305,101049.39844,,,,
2019-11-11 02:31:05 -02,14480,30.25000,68.13477,101041.46094,,,,
2019-11-11 02:31:26 -02,14481,30.26000,68.10059,101044.60156,,,,
2019-11-11 02:31:47 -02,14482,30.26000,68.11133,101046.46875,,,,
2019-11-11 02:32:07 -02,14483,30.26000,68.13477,101045.87500,,,,
2019-11-11 02:32:28 -02,14484,30.25000,68.11133,101042.31250,,,,
2019-11-11 02:32:49 -02,14485,30.26000,68.15820,101047.14844,,,,
2019-11-11 02:33:10 -02,14486,30.26000,68.15820,101045.53125,,,,
2019-11-11 02:33:30 -02,14487,30.25000,68.15820,101045.87500,,,,
2019-11-11 02:33:51 -02,14488,30.26000,68.14648,101046.04687,,,,
2019-11-11 02:34:12 -02,14489,30.25000,68.22656,101047.07031,,,,
2019-11-11 02:34:32 -02,14490,30.26000,68.18066,101045.96094,,,,
2019-11-11 02:34:53 -02,14491,30.25000,68.18066,101046.72656,,,,
2019-11-11 02:35:14 -02,14492,30.25000,68.18066,101047.53125,,,,
2019-11-11 02:35:34 -02,14493,30.25000,68.25000,101044.12500,,,,
2019-11-11 02:35:55 -02,14494,30.25000,68.19238,101044.12500,,,,
2019-11-11 02:36:16 -02,14495,30.25000,68.16992,101044.04687,,,,
2019-11-11 02:36:37 -02,14496,30.25000,68.15820,101043.78906,,,,
2019-11-11 02:36:57 -02,14497,30.25000,68.16992,101044.64063,,,,
2019-11-11 02:37:18 -02,14498,30.25000,68.16992,101041.83594,,,,
2019-11-11 02:37:39 -02,14499,30.25000,68.15820,101044.17969,,,,
2019-11-11 02:38:00 -02,14500,30.25000,68.15820,101039.62500,,,,
2019-11-11 02:38:20 -02,14501,30.25000,68.19238,101042.09375,,,,
2019-11-11 02:38:41 -02,14502,30.25000,68.20410,101042.26563,,,,
2019-11-11 02:39:02 -02,14503,30.25000,68.37695,101040.60937,,,,
2019-11-11 02:39:22 -02,14504,30.25000,68.30762,101038.18750,,,,
2019-11-11 02:39:43 -02,14505,30.25000,68.25000,101038.78125,,,,
2019-11-11 02:40:04 -02,14506,30.25000,68.29590,101038.94531,,,,
2019-11-11 02:40:24 -02,14507,30.25000,68.33105,101035.80469,,,,
2019-11-11 02:40:45 -02,14508,30.25000,68.31934,101034.61719,,,,
2019-11-11 02:41:06 -02,14509,30.25000,68.37695,101037.84375,,,,
2019-11-11 02:41:26 -02,14510,30.25000,68.52637,101037.00000,,,,
2019-11-11 02:41:47 -02,14511,30.24000,68.41016,101035.12500,,,,
2019-11-11 02:42:08 -02,14512,30.24000,68.29297,101033.26562,,,,
2019-11-11 02:42:28 -02,14513,30.24000,68.40820,101034.10937,,,,
2019-11-11 02:42:49 -02,14514,30.24000,68.33984,101033.17187,,,,
2019-11-11 02:43:10 -02,14515,30.24000,68.16699,101032.24219,,,,
2019-11-11 02:43:31 -02,14516,30.24000,68.14355,101033.26562,,,,
2019-11-11 02:43:51 -02,14517,30.24000,68.13184,101029.85937,,,,
2019-11-11 02:44:12 -02,14518,30.24000,68.09863,101034.45312,,,,
2019-11-11 02:44:33 -02,14519,30.24000,68.12012,101030.37500,,,,
2019-11-11 02:44:53 -02,14520,30.23000,68.17871,101028.59375,,,,
2019-11-11 02:45:14 -02,14521,30.24000,68.20117,101029.18750,,,,
2019-11-11 02:45:35 -02,14522,30.24000,68.17969,101028.32813,,,,
2019-11-11 02:45:55 -02,14523,30.23000,68.14355,101026.89062,,,,
2019-11-11 02:46:16 -02,14524,30.23000,68.16504,101027.65625,,,,
2019-11-11 02:46:37 -02,14525,30.23000,68.20020,101027.48437,,,,
2019-11-11 02:46:57 -02,14526,30.23000,68.16504,101030.21094,,,,
2019-11-11 02:47:18 -02,14527,30.23000,68.21094,101027.32031,,,,
2019-11-11 02:47:39 -02,14528,30.23000,68.15430,101027.32031,,,,
2019-11-11 02:47:59 -02,14529,30.23000,68.08594,101024.68750,,,,
2019-11-11 02:48:20 -02,14530,30.23000,68.16504,101026.21875,,,,
2019-11-11 02:48:41 -02,14531,30.23000,68.13086,101026.29687,,,,
2019-11-11 02:49:01 -02,14532,30.23000,68.15430,101023.57813,,,,
2019-11-11 02:49:22 -02,14533,30.23000,68.10742,101018.48437,,,,
2019-11-11 02:49:43 -02,14534,30.23000,68.25781,101022.39063,,,,
2019-11-11 02:50:04 -02,14535,30.23000,68.22266,101020.52344,,,,
2019-11-11 02:50:24 -02,14536,30.23000,68.10742,101018.14062,,,,
2019-11-11 02:50:45 -02,14537,30.23000,68.11914,101018.82031,,,,
2019-11-11 02:51:05 -02,14538,30.23000,68.16504,101017.89062,,,,
2019-11-11 02:51:26 -02,14539,30.23000,68.13086,101016.70312,,,,
2019-11-11 02:51:47 -02,14540,30.23000,68.13086,101012.10938,,,,
2019-11-11 02:52:08 -02,14541,30.22000,68.11914,101013.98437,,,,
2019-11-11 02:52:29 -02,14542,30.23000,68.13086,101014.40625,,,,
2019-11-11 02:52:49 -02,14543,30.23000,68.25781,101012.53906,,,,
2019-11-11 02:53:10 -02,14544,30.23000,68.24609,101017.71875,,,,
2019-11-11 02:53:31 -02,14545,30.22000,68.21094,101012.28125,,,,
2019-11-11 02:53:51 -02,14546,30.23000,68.17676,101013.21875,,,,
2019-11-11 02:54:12 -02,14547,30.23000,68.14258,101014.82813,,,,
2019-11-11 02:54:33 -02,14548,30.23000,68.11914,101015.85156,,,,
2019-11-11 02:54:54 -02,14549,30.22000,68.20020,101013.21875,,,,
2019-11-11 02:55:14 -02,14550,30.22000,68.17578,101011.10156,,,,
2019-11-11 02:55:35 -02,14551,30.22000,68.13086,101013.56250,,,,
2019-11-11 02:55:55 -02,14552,30.22000,68.16504,101011.60938,,,,
2019-11-11 02:56:16 -02,14553,30.22000,68.25781,101012.03125,,,,
2019-11-11 02:56:37 -02,14554,30.23000,68.16504,101011.93750,,,,
2019-11-11 02:56:57 -02,14555,30.23000,68.16504,101010.40625,,,,
2019-11-11 02:57:18 -02,14556,30.23000,68.17676,101012.78906,,,,
2019-11-11 02:57:39 -02,14557,30.23000,68.10742,101009.90625,,,,
2019-11-11 02:57:59 -02,14558,30.23000,68.13086,101011.93750,,,,
2019-11-11 02:58:20 -02,14559,30.22000,68.18848,101009.73438,,,,
2019-11-11 02:58:41 -02,14560,30.23000,68.25781,101008.79687,,,,
2019-11-11 02:59:02 -02,14561,30.23000,68.29199,101009.04687,,,,
2019-11-11 02:59:22 -02,14562,30.23000,68.20020,101013.29688,,,,
2019-11-11 02:59:43 -02,14563,30.23000,68.18848,101009.47656,,,,
2019-11-11 03:00:04 -02,14564,30.23000,68.17676,101010.07813,,,,
2019-11-11 03:00:24 -02,14565,30.22000,68.16504,101007.18750,,,,
2019-11-11 03:00:45 -02,14566,30.23000,68.24609,101009.48437,,,,
2019-11-11 03:01:06 -02,14567,30.23000,68.23438,101007.52344,,,,
2019-11-11 03:01:26 -02,14568,30.23000,68.29297,101013.12500,,,,
2019-11-11 03:01:47 -02,14569,30.23000,68.21094,101006.92969,,,,
2019-11-11 03:02:08 -02,14570,30.23000,68.18848,101007.69531,,,,
2019-11-11 03:02:28 -02,14571,30.23000,68.18848,101007.85937,,,,
2019-11-11 03:02:49 -02,14572,30.23000,68.21289,101008.36719,,,,
2019-11-11 03:03:10 -02,14573,30.23000,68.20020,101007.01562,,,,
2019-11-11 03:03:30 -02,14574,30.23000,68.24609,101007.85937,,,,
2019-11-11 03:03:51 -02,14575,30.23000,68.23438,101008.12500,,,,
2019-11-11 03:04:12 -02,14576,30.22000,68.22266,101007.70313,,,,
2019-11-11 03:04:32 -02,14577,30.22000,68.16504,101007.35937,,,,
2019-11-11 03:04:53 -02,14578,30.22000,68.21094,101006.50781,,,,
2019-11-11 03:05:14 -02,14579,30.23000,68.25781,101006.59375,,,,
2019-11-11 03:05:35 -02,14580,30.23000,68.25781,101006.16406,,,,
2019-11-11 03:05:55 -02,14581,30.23000,68.24609,101009.64844,,,,
2019-11-11 03:06:16 -02,14582,30.22000,68.25781,101008.54688,,,,
2019-11-11 03:06:37 -02,14583,30.22000,68.30176,101004.46875,,,,
2019-11-11 03:06:57 -02,14584,30.22000,68.30371,101006.16406,,,,
2019-11-11 03:07:18 -02,14585,30.22000,68.28027,101003.78906,,,,
2019-11-11 03:07:39 -02,14586,30.22000,68.18750,101002.38281,,,,
2019-11-11 03:07:59 -02,14587,30.22000,68.18848,101003.87500,,,,
2019-11-11 03:08:20 -02,14588,30.22000,68.18750,101005.14844,,,,
2019-11-11 03:08:41 -02,14589,30.22000,68.20020,101003.87500,,,,
2019-11-11 03:09:02 -02,14590,30.22000,68.28027,101003.02344,,,,
2019-11-11 03:09:22 -02,14591,30.22000,68.29102,101003.28125,,,,
2019-11-11 03:09:43 -02,14592,30.22000,68.31348,101001.24219,,,,
2019-11-11 03:10:04 -02,14593,30.22000,68.33789,100997.25000,,,,
2019-11-11 03:10:25 -02,14594,30.22000,68.32617,101000.81250,,,,
2019-11-11 03:10:45 -02,14595,30.22000,68.39453,100999.49219,,,,
2019-11-11 03:11:06 -02,14596,30.22000,68.26758,100996.60156,,,,
2019-11-11 03:11:27 -02,14597,30.21000,68.25488,100997.71094,,,,
2019-11-11 03:11:47 -02,14598,30.21000,68.38086,100993.80469,,,,
2019-11-11 03:12:08 -02,14599,30.21000,68.39453,100999.92187,,,,
2019-11-11 03:12:29 -02,14600,30.21000,68.20996,100998.90625,,,,
2019-11-11 03:12:49 -02,14601,30.20000,68.19727,100995.51562,,,,
2019-11-11 03:13:10 -02,14602,30.21000,68.41602,100993.89062,,,,
2019-11-11 03:13:31 -02,14603,30.21000,68.25488,100994.57031,,,,
2019-11-11 03:13:52 -02,14604,30.21000,68.20898,100992.28125,,,,
2019-11-11 03:14:12 -02,14605,30.21000,68.30078,100990.83594,,,,
2019-11-11 03:14:33 -02,14606,30.21000,68.32422,100991.51562,,,,
2019-11-11 03:14:54 -02,14607,30.21000,68.30078,100993.97656,,,,
2019-11-11 03:15:14 -02,14608,30.21000,68.31250,100991.76562,,,,
2019-11-11 03:15:35 -02,14609,30.21000,68.17383,100993.97656,,,,
2019-11-11 03:15:55 -02,14610,30.21000,68.26660,100992.10937,,,,
2019-11-11 03:16:16 -02,14611,30.21000,68.27734,100992.53125,,,,
2019-11-11 03:16:37 -02,14612,30.20000,68.20703,100988.37500,,,,
2019-11-11 03:16:57 -02,14613,30.20000,68.27734,100988.62500,,,,
2019-11-11 03:17:18 -02,14614,30.20000,68.24219,100988.20312,,,,
2019-11-11 03:17:39 -02,14615,30.20000,68.24219,100989.22656,,,,
2019-11-11 03:17:59 -02,14616,30.20000,68.20703,100987.18750,,,,
2019-11-11 03:18:20 -02,14617,30.20000,68.16309,100986.25000,,,,
2019-11-11 03:18:41 -02,14618,30.20000,68.18555,100987.10156,,,,
2019-11-11 03:19:01 -02,14619,30.20000,68.21973,100987.10156,,,,
2019-11-11 03:19:22 -02,14620,30.20000,68.17383,100990.67187,,,,
2019-11-11 03:19:43 -02,14621,30.20000,68.24316,100987.78125,,,,
2019-11-11 03:20:04 -02,14622,30.20000,68.20703,100985.23437,,,,
2019-11-11 03:20:24 -02,14623,30.20000,68.21875,100985.14844,,,,
2019-11-11 03:20:45 -02,14624,30.20000,68.25293,100983.78125,,,,
2019-11-11 03:21:06 -02,14625,30.20000,68.23145,100985.39844,,,,
2019-11-11 03:21:26 -02,14626,30.20000,68.32422,100985.65625,,,,
2019-11-11 03:21:47 -02,14627,30.20000,68.40430,100985.82812,,,,
2019-11-11 03:22:08 -02,14628,30.20000,68.51855,100982.42969,,,,
2019-11-11 03:22:28 -02,14629,30.20000,68.42773,100986.07813,,,,
2019-11-11 03:22:49 -02,14630,30.19000,68.36816,100981.41406,,,,
2019-11-11 03:23:10 -02,14631,30.20000,68.33398,100983.61719,,,,
2019-11-11 03:23:30 -02,14632,30.20000,68.33398,100980.39062,,,,
2019-11-11 03:23:51 -02,14633,30.19000,68.31055,100979.20312,,,,
2019-11-11 03:24:12 -02,14634,30.20000,68.35645,100981.50000,,,,
2019-11-11 03:24:32 -02,14635,30.20000,68.46094,100982.59375,,,,
2019-11-11 03:24:53 -02,14636,30.20000,68.20703,100982.34375,,,,
2019-11-11 03:25:14 -02,14637,30.19000,68.26465,100981.24219,,,,
2019-11-11 03:25:34 -02,14638,30.19000,68.20605,100979.79687,,,,
2019-11-11 03:25:55 -02,14639,30.19000,68.18457,100978.35937,,,,
2019-11-11 03:26:16 -02,14640,30.19000,68.08105,100979.20312,,,,
2019-11-11 03:26:36 -02,14641,30.19000,68.06641,100978.44531,,,,
2019-11-11 03:26:57 -02,14642,30.19000,68.17285,100978.85937,,,,
2019-11-11 03:27:18 -02,14643,30.19000,68.19434,100979.29688,,,,
2019-11-11 03:27:38 -02,14644,30.19000,68.20605,100977.51562,,,,
2019-11-11 03:27:59 -02,14645,30.19000,68.17187,100977.84375,,,,
2019-11-11 03:28:20 -02,14646,30.19000,68.18164,100977.59375,,,,
2019-11-11 03:28:40 -02,14647,30.19000,68.16992,100976.57813,,,,
2019-11-11 03:29:01 -02,14648,30.19000,68.20410,100977.59375,,,,
2019-11-11 03:29:22 -02,14649,30.18000,68.18164,100974.75000,,,,
2019-11-11 03:29:42 -02,14650,30.17000,68.12402,100978.91406,,,,
2019-11-11 03:30:03 -02,14651,30.17000,68.16895,100976.79687,,,,
2019-11-11 03:30:24 -02,14652,30.18000,68.14746,100977.71875,,,,
2019-11-11 03:30:44 -02,14653,30.18000,68.08887,100980.95312,,,,
2019-11-11 03:31:05 -02,14654,30.18000,68.05469,100981.88281,,,,
2019-11-11 03:31:26 -02,14655,30.18000,68.05469,100984.09375,,,,
2019-11-11 03:31:46 -02,14656,30.18000,68.03223,100984.26563,,,,
2019-11-11 03:32:07 -02,14657,30.18000,68.02051,100986.04687,,,,
2019-11-11 03:32:28 -02,14658,30.17000,67.98535,100984.85937,,,,
2019-11-11 03:32:48 -02,14659,30.18000,68.04297,100986.21875,,,,
2019-11-11 03:33:09 -02,14660,30.18000,68.06641,100985.10938,,,,
2019-11-11 03:33:30 -02,14661,30.19000,67.97461,100988.64062,,,,
2019-11-11 03:33:50 -02,14662,30.17000,67.99707,100985.71094,,,,
2019-11-11 03:34:11 -02,14663,30.18000,68.00879,100988.93750,,,,
2019-11-11 03:34:32 -02,14664,30.18000,68.07813,100987.06250,,,,
2019-11-11 03:34:52 -02,14665,30.18000,68.02051,100990.28906,,,,
2019-11-11 03:35:13 -02,14666,30.18000,67.96289,100989.43750,,,,
2019-11-11 03:35:34 -02,14667,30.19000,67.98730,100991.10937,,,,
2019-11-11 03:35:54 -02,14668,30.19000,68.04297,100989.65625,,,,
2019-11-11 03:36:15 -02,14669,30.19000,68.10254,100988.21875,,,,
2019-11-11 03:36:36 -02,14670,30.19000,68.11230,100987.96094,,,,
2019-11-11 03:36:56 -02,14671,30.19000,68.18262,100986.51562,,,,
2019-11-11 03:37:17 -02,14672,30.18000,67.99707,100989.18750,,,,
2019-11-11 03:37:38 -02,14673,30.19000,67.81348,100986.26562,,,,
2019-11-11 03:37:58 -02,14674,30.19000,67.84766,100985.07812,,,,
2019-11-11 03:38:19 -02,14675,30.18000,67.85937,100984.00000,,,,
2019-11-11 03:38:40 -02,14676,30.19000,67.92969,100983.79687,,,,
2019-11-11 03:39:00 -02,14677,30.19000,68.04492,100982.13281,,,,
2019-11-11 03:39:21 -02,14678,30.19000,68.07910,100983.53906,,,,
2019-11-11 03:39:42 -02,14679,30.19000,68.11328,100982.43750,,,,
2019-11-11 03:40:03 -02,14680,30.18000,68.20410,100984.51562,,,,
2019-11-11 03:40:23 -02,14681,30.18000,68.16992,100983.32812,,,,
2019-11-11 03:40:44 -02,14682,30.18000,68.23926,100980.51562,,,,
2019-11-11 03:41:05 -02,14683,30.19000,68.22852,100982.51563,,,,
2019-11-11 03:41:25 -02,14684,30.19000,68.14746,100981.50000,,,,
2019-11-11 03:41:46 -02,14685,30.19000,68.18262,100981.84375,,,,
2019-11-11 03:42:06 -02,14686,30.19000,68.08105,100981.57812,,,,
2019-11-11 03:42:27 -02,14687,30.19000,67.99902,100983.03125,,,,
2019-11-11 03:42:48 -02,14688,30.19000,67.95215,100982.85938,,,,
2019-11-11 03:43:09 -02,14689,30.18000,67.97461,100978.57031,,,,
2019-11-11 03:43:29 -02,14690,30.18000,67.95117,100982.46875,,,,
2019-11-11 03:43:50 -02,14691,30.18000,67.90527,100982.14062,,,,
2019-11-11 03:44:11 -02,14692,30.18000,67.87012,100983.23437,,,,
2019-11-11 03:44:32 -02,14693,30.18000,67.90527,100982.98437,,,,
2019-11-11 03:44:52 -02,14694,30.18000,67.93945,100980.77344,,,,
2019-11-11 03:45:13 -02,14695,30.18000,67.90527,100982.47656,,,,
2019-11-11 03:45:34 -02,14696,30.18000,67.85937,100983.40625,,,,
2019-11-11 03:45:54 -02,14697,30.18000,67.77832,100987.90625,,,,
2019-11-11 03:46:15 -02,14698,30.18000,67.74414,100983.92188,,,,
2019-11-11 03:46:36 -02,14699,30.18000,67.88184,100983.49219,,,,
2019-11-11 03:46:56 -02,14700,30.18000,67.92773,100984.93750,,,,
2019-11-11 03:47:17 -02,14701,30.18000,67.95117,100984.59375,,,,
2019-11-11 03:47:38 -02,14702,30.18000,67.92773,100987.74219,,,,
2019-11-11 03:47:59 -02,14703,30.19000,67.91797,100986.17187,,,,
